
Predictions were generated on 09-Dec-2020 at 17:18:24 using AA AeroAcoustics (v1.00.00, 18-Aug-2016)

Number of observers      :    2;  Number of frequencies    :   34
Description from AA input file, line2: IEA task 37 RWT turbine -- https://github.com/IEAWindTask37/IEA-3.4-130-RWT

     Time           	Obs1_Freq10         	Obs1_Freq12.5       	Obs1_Freq16         	Obs1_Freq20         	Obs1_Freq25         	Obs1_Freq31.5       	Obs1_Freq40         	Obs1_Freq50         	Obs1_Freq63         	Obs1_Freq80         	Obs1_Freq100        	Obs1_Freq125        	Obs1_Freq160        	Obs1_Freq200        	Obs1_Freq250        	Obs1_Freq315        	Obs1_Freq400        	Obs1_Freq500        	Obs1_Freq630        	Obs1_Freq800        	Obs1_Freq1000       	Obs1_Freq1250       	Obs1_Freq1600       	Obs1_Freq2000       	Obs1_Freq2500       	Obs1_Freq3150       	Obs1_Freq4000       	Obs1_Freq5000       	Obs1_Freq6300       	Obs1_Freq8000       	Obs1_Freq10000      	Obs1_Freq12500      	Obs1_Freq16000      	Obs1_Freq20000      	Obs2_Freq10         	Obs2_Freq12.5       	Obs2_Freq16         	Obs2_Freq20         	Obs2_Freq25         	Obs2_Freq31.5       	Obs2_Freq40         	Obs2_Freq50         	Obs2_Freq63         	Obs2_Freq80         	Obs2_Freq100        	Obs2_Freq125        	Obs2_Freq160        	Obs2_Freq200        	Obs2_Freq250        	Obs2_Freq315        	Obs2_Freq400        	Obs2_Freq500        	Obs2_Freq630        	Obs2_Freq800        	Obs2_Freq1000       	Obs2_Freq1250       	Obs2_Freq1600       	Obs2_Freq2000       	Obs2_Freq2500       	Obs2_Freq3150       	Obs2_Freq4000       	Obs2_Freq5000       	Obs2_Freq6300       	Obs2_Freq8000       	Obs2_Freq10000      	Obs2_Freq12500      	Obs2_Freq16000      	Obs2_Freq20000      
        18.1000	  7.365185E+001	  7.273111E+001	  7.160580E+001	  7.048742E+001	  6.926747E+001	  6.789083E+001	  6.634074E+001	  6.477395E+001	  6.303321E+001	  6.114095E+001	  5.932550E+001	  5.756327E+001	  5.563111E+001	  5.365058E+001	  5.161112E+001	  4.938104E+001	  4.736481E+001	  4.621430E+001	  4.780703E+001	  5.047634E+001	  5.216286E+001	  5.232055E+001	  3.803057E+001	  3.258720E+001	  3.039528E+001	  2.836819E+001	  2.623666E+001	  2.429333E+001	  2.226208E+001	  2.008572E+001	  1.795397E+001	  1.570875E+001	  1.307348E+001	  1.053675E+001	  5.716231E+001	  5.627014E+001	  5.517765E+001	  5.409078E+001	  5.290508E+001	  5.156939E+001	  5.006620E+001	  4.856082E+001	  4.691653E+001	  4.538385E+001	  4.401902E+001	  4.306872E+001	  4.171660E+001	  3.961290E+001	  3.824240E+001	  3.575276E+001	  3.365034E+001	  3.277172E+001	  3.529953E+001	  3.829816E+001	  3.764842E+001	  3.852722E+001	  2.463113E+001	  1.966226E+001	  1.751263E+001	  1.547040E+001	  1.331064E+001	  1.131311E+001	  9.210135E+000	  6.952498E+000	  4.742051E+000	  2.417524E+000	 -3.039288E-001	 -2.915028E+000
        18.2000	  7.366274E+001	  7.274218E+001	  7.161710E+001	  7.049895E+001	  6.927924E+001	  6.790288E+001	  6.635308E+001	  6.478652E+001	  6.304811E+001	  6.115100E+001	  5.933180E+001	  5.756093E+001	  5.561970E+001	  5.364006E+001	  5.158804E+001	  4.935832E+001	  4.732893E+001	  4.620190E+001	  4.775547E+001	  5.037684E+001	  5.207513E+001	  5.223034E+001	  3.795628E+001	  3.253293E+001	  3.034287E+001	  2.831532E+001	  2.618390E+001	  2.424071E+001	  2.220950E+001	  2.003306E+001	  1.790114E+001	  1.565566E+001	  1.302000E+001	  1.048278E+001	  5.683835E+001	  5.593726E+001	  5.483444E+001	  5.373817E+001	  5.254384E+001	  5.120267E+001	  4.969715E+001	  4.820404E+001	  4.666511E+001	  4.525223E+001	  4.408027E+001	  4.339197E+001	  4.216057E+001	  4.002656E+001	  3.881219E+001	  3.634304E+001	  3.431971E+001	  3.374005E+001	  3.633048E+001	  3.888237E+001	  3.794847E+001	  3.867287E+001	  2.499025E+001	  2.023908E+001	  1.810203E+001	  1.604572E+001	  1.386664E+001	  1.184038E+001	  9.701746E+000	  7.404995E+000	  5.157880E+000	  2.797668E+000	  3.887394E-002	 -2.603350E+000
        18.3000	  7.367295E+001	  7.275257E+001	  7.162771E+001	  7.050978E+001	  6.929032E+001	  6.791423E+001	  6.636474E+001	  6.479842E+001	  6.305944E+001	  6.116148E+001	  5.933991E+001	  5.756401E+001	  5.561594E+001	  5.363262E+001	  5.156789E+001	  4.934048E+001	  4.730506E+001	  4.619178E+001	  4.774094E+001	  5.032755E+001	  5.204106E+001	  5.216183E+001	  3.789517E+001	  3.248082E+001	  3.029145E+001	  2.826370E+001	  2.613262E+001	  2.418976E+001	  2.215877E+001	  1.998240E+001	  1.785040E+001	  1.560471E+001	  1.296865E+001	  1.043092E+001	  5.650925E+001	  5.559960E+001	  5.448732E+001	  5.338340E+001	  5.218458E+001	  5.084829E+001	  4.935712E+001	  4.791069E+001	  4.652228E+001	  4.541452E+001	  4.454513E+001	  4.417979E+001	  4.305126E+001	  4.086146E+001	  3.978330E+001	  3.738810E+001	  3.550706E+001	  3.526264E+001	  3.795558E+001	  3.975758E+001	  3.845237E+001	  3.897168E+001	  2.559446E+001	  2.112134E+001	  1.899958E+001	  1.692628E+001	  1.472310E+001	  1.265995E+001	  1.047448E+001	  8.125163E+000	  5.827612E+000	  3.417244E+000	  6.048635E-001	 -2.082872E+000
        18.4000	  7.368636E+001	  7.276622E+001	  7.164165E+001	  7.052400E+001	  6.930484E+001	  6.792909E+001	  6.638000E+001	  6.481406E+001	  6.307522E+001	  6.117740E+001	  5.935557E+001	  5.757616E+001	  5.561779E+001	  5.362775E+001	  5.155624E+001	  4.933261E+001	  4.729962E+001	  4.619572E+001	  4.777122E+001	  5.026630E+001	  5.204601E+001	  5.212386E+001	  3.785620E+001	  3.243964E+001	  3.024936E+001	  2.822133E+001	  2.609035E+001	  2.414763E+001	  2.211672E+001	  1.994034E+001	  1.780824E+001	  1.556239E+001	  1.292609E+001	  1.038810E+001	  5.620585E+001	  5.528887E+001	  5.416939E+001	  5.306194E+001	  5.186815E+001	  5.056184E+001	  4.912630E+001	  4.781542E+001	  4.678617E+001	  4.624421E+001	  4.579344E+001	  4.574611E+001	  4.465102E+001	  4.238888E+001	  4.141411E+001	  3.918279E+001	  3.754135E+001	  3.761373E+001	  4.035823E+001	  4.113454E+001	  3.900712E+001	  3.949874E+001	  2.663262E+001	  2.255161E+001	  2.044859E+001	  1.835136E+001	  1.611284E+001	  1.399571E+001	  1.174085E+001	  9.312090E+000	  6.936716E+000	  4.447448E+000	  1.549208E+000	 -1.212595E+000
        18.5000	  7.369756E+001	  7.277768E+001	  7.165340E+001	  7.053604E+001	  6.931719E+001	  6.794177E+001	  6.639305E+001	  6.482743E+001	  6.308864E+001	  6.119090E+001	  5.936871E+001	  5.758493E+001	  5.561493E+001	  5.362085E+001	  5.154668E+001	  4.932704E+001	  4.729857E+001	  4.619291E+001	  4.780218E+001	  5.022348E+001	  5.208729E+001	  5.209869E+001	  3.782762E+001	  3.240587E+001	  3.021424E+001	  2.818572E+001	  2.605438E+001	  2.411133E+001	  2.208008E+001	  1.990337E+001	  1.777099E+001	  1.552491E+001	  1.288842E+001	  1.035033E+001	  5.590595E+001	  5.498428E+001	  5.386210E+001	  5.275800E+001	  5.158289E+001	  5.034421E+001	  4.904110E+001	  4.804900E+001	  4.781120E+001	  4.822360E+001	  4.826620E+001	  4.846763E+001	  4.730744E+001	  4.491204E+001	  4.397007E+001	  4.193361E+001	  4.061640E+001	  4.100358E+001	  4.378552E+001	  4.359181E+001	  3.998800E+001	  4.040610E+001	  2.848127E+001	  2.495410E+001	  2.287860E+001	  2.075403E+001	  1.847152E+001	  1.628360E+001	  1.393369E+001	  1.139090E+001	  8.898375E+000	  6.284714E+000	  3.244496E+000	  3.545350E-001
        18.6000	  7.369376E+001	  7.277397E+001	  7.164982E+001	  7.053258E+001	  6.931387E+001	  6.793861E+001	  6.639004E+001	  6.482448E+001	  6.308521E+001	  6.118646E+001	  5.936164E+001	  5.757183E+001	  5.559684E+001	  5.360684E+001	  5.152870E+001	  4.931298E+001	  4.728702E+001	  4.617373E+001	  4.776922E+001	  5.020540E+001	  5.209743E+001	  5.206223E+001	  3.779236E+001	  3.237247E+001	  3.018099E+001	  2.815211E+001	  2.602027E+001	  2.407660E+001	  2.204469E+001	  1.986735E+001	  1.773450E+001	  1.548804E+001	  1.285123E+001	  1.031294E+001	  5.560166E+001	  5.467839E+001	  5.355668E+001	  5.245669E+001	  5.129201E+001	  5.007696E+001	  4.885948E+001	  4.807042E+001	  4.842023E+001	  4.997815E+001	  5.098115E+001	  5.207546E+001	  5.132023E+001	  4.872818E+001	  4.783778E+001	  4.517361E+001	  4.328173E+001	  4.361885E+001	  4.734931E+001	  4.816171E+001	  4.277085E+001	  4.270382E+001	  3.167537E+001	  2.857016E+001	  2.656276E+001	  2.448392E+001	  2.224881E+001	  2.009108E+001	  1.775797E+001	  1.521540E+001	  1.270326E+001	  1.004639E+001	  6.927010E+000	  3.935989E+000
        18.7000	  7.367490E+001	  7.275499E+001	  7.163070E+001	  7.051335E+001	  6.929452E+001	  6.791913E+001	  6.637048E+001	  6.480468E+001	  6.306469E+001	  6.116490E+001	  5.933739E+001	  5.754239E+001	  5.556775E+001	  5.358615E+001	  5.150318E+001	  4.929069E+001	  4.726536E+001	  4.615885E+001	  4.771063E+001	  5.019346E+001	  5.204738E+001	  5.202270E+001	  3.775670E+001	  3.234348E+001	  3.015379E+001	  2.812523E+001	  2.599323E+001	  2.404908E+001	  2.201654E+001	  1.983858E+001	  1.770521E+001	  1.545830E+001	  1.282107E+001	  1.028243E+001	  5.535113E+001	  5.442698E+001	  5.330103E+001	  5.218957E+001	  5.099452E+001	  4.969318E+001	  4.835241E+001	  4.710243E+001	  4.647641E+001	  4.690535E+001	  4.748736E+001	  4.846517E+001	  4.775214E+001	  4.523886E+001	  4.437975E+001	  4.166682E+001	  3.959720E+001	  3.969539E+001	  4.339564E+001	  4.463997E+001	  3.634887E+001	  3.518603E+001	  2.685120E+001	  2.446182E+001	  2.251560E+001	  2.044832E+001	  1.821320E+001	  1.602961E+001	  1.364896E+001	  1.103752E+001	  8.440389E+000	  5.673815E+000	  2.397635E+000	 -7.731171E-001
        18.8000	  7.365477E+001	  7.273461E+001	  7.161004E+001	  7.049241E+001	  6.927331E+001	  6.789762E+001	  6.634859E+001	  6.478253E+001	  6.304195E+001	  6.114213E+001	  5.931401E+001	  5.751700E+001	  5.554288E+001	  5.356733E+001	  5.148314E+001	  4.927342E+001	  4.725285E+001	  4.615170E+001	  4.768840E+001	  5.018910E+001	  5.201573E+001	  5.201337E+001	  3.774525E+001	  3.233146E+001	  3.014319E+001	  2.811541E+001	  2.598350E+001	  2.403899E+001	  2.200595E+001	  1.982748E+001	  1.769369E+001	  1.544642E+001	  1.280886E+001	  1.027000E+001	  5.524474E+001	  5.432720E+001	  5.320769E+001	  5.209883E+001	  5.089728E+001	  4.956146E+001	  4.810457E+001	  4.665445E+001	  4.533112E+001	  4.434825E+001	  4.350900E+001	  4.276538E+001	  4.088117E+001	  3.856572E+001	  3.664370E+001	  3.491711E+001	  3.385195E+001	  3.444960E+001	  3.712602E+001	  3.572100E+001	  3.658069E+001	  3.688833E+001	  2.333740E+001	  1.867920E+001	  1.649799E+001	  1.436529E+001	  1.208895E+001	  9.959450E+000	  7.711442E+000	  5.309334E+000	  2.979954E+000	  5.606409E-001	 -2.230867E+000	 -4.872195E+000
        18.9000	  7.363938E+001	  7.271901E+001	  7.159417E+001	  7.047629E+001	  6.925690E+001	  6.788091E+001	  6.633154E+001	  6.476528E+001	  6.302444E+001	  6.112575E+001	  5.929912E+001	  5.750229E+001	  5.552558E+001	  5.355226E+001	  5.147599E+001	  4.926673E+001	  4.725269E+001	  4.615772E+001	  4.772251E+001	  5.018629E+001	  5.200977E+001	  5.203493E+001	  3.776009E+001	  3.233941E+001	  3.015157E+001	  2.812449E+001	  2.599249E+001	  2.404753E+001	  2.201394E+001	  1.983497E+001	  1.770083E+001	  1.545334E+001	  1.281570E+001	  1.027690E+001	  5.530654E+001	  5.440109E+001	  5.329585E+001	  5.220008E+001	  5.100984E+001	  4.967809E+001	  4.820204E+001	  4.671670E+001	  4.518493E+001	  4.366555E+001	  4.218735E+001	  4.061751E+001	  3.853118E+001	  3.664148E+001	  3.483884E+001	  3.309190E+001	  3.172206E+001	  3.155986E+001	  3.305551E+001	  3.325421E+001	  3.782811E+001	  3.793487E+001	  2.343817E+001	  1.764701E+001	  1.536159E+001	  1.328379E+001	  1.111112E+001	  9.158929E+000	  7.140469E+000	  4.994646E+000	  2.905841E+000	  7.165057E-001	 -1.844651E+000	 -4.307204E+000
        19.0000	  7.362338E+001	  7.270283E+001	  7.157779E+001	  7.045970E+001	  6.924008E+001	  6.786383E+001	  6.631417E+001	  6.474775E+001	  6.300675E+001	  6.110949E+001	  5.928491E+001	  5.748954E+001	  5.550919E+001	  5.353732E+001	  5.147648E+001	  4.926546E+001	  4.725398E+001	  4.618054E+001	  4.776904E+001	  5.019574E+001	  5.202872E+001	  5.206725E+001	  3.778708E+001	  3.236094E+001	  3.017335E+001	  2.814663E+001	  2.601418E+001	  2.406851E+001	  2.203417E+001	  1.985457E+001	  1.772002E+001	  1.547234E+001	  1.283473E+001	  1.029617E+001	  5.551517E+001	  5.462444E+001	  5.353680E+001	  5.245805E+001	  5.128517E+001	  4.996915E+001	  4.850068E+001	  4.701908E+001	  4.542617E+001	  4.373169E+001	  4.205943E+001	  4.032164E+001	  3.841691E+001	  3.666780E+001	  3.506334E+001	  3.302538E+001	  3.119923E+001	  3.027624E+001	  3.093197E+001	  3.365842E+001	  3.832970E+001	  3.840372E+001	  2.375325E+001	  1.772829E+001	  1.543384E+001	  1.339153E+001	  1.126966E+001	  9.381147E+000	  7.432113E+000	  5.352621E+000	  3.316541E+000	  1.169014E+000	 -1.359202E+000	 -3.803205E+000
        19.1000	  7.360163E+001	  7.268088E+001	  7.155558E+001	  7.043725E+001	  6.921737E+001	  6.784083E+001	  6.629082E+001	  6.472411E+001	  6.298274E+001	  6.108638E+001	  5.926296E+001	  5.747087E+001	  5.549482E+001	  5.352684E+001	  5.147812E+001	  4.926561E+001	  4.725287E+001	  4.618741E+001	  4.777418E+001	  5.025380E+001	  5.207360E+001	  5.210280E+001	  3.781935E+001	  3.239058E+001	  3.020367E+001	  2.817729E+001	  2.604452E+001	  2.409831E+001	  2.206341E+001	  1.988334E+001	  1.774851E+001	  1.550071E+001	  1.286315E+001	  1.032476E+001	  5.584990E+001	  5.497435E+001	  5.390460E+001	  5.284306E+001	  5.168807E+001	  5.038996E+001	  4.893644E+001	  4.746877E+001	  4.586262E+001	  4.411939E+001	  4.241271E+001	  4.071242E+001	  3.895256E+001	  3.719954E+001	  3.563775E+001	  3.342322E+001	  3.132769E+001	  2.995195E+001	  3.035934E+001	  3.436883E+001	  3.859251E+001	  3.863757E+001	  2.398007E+001	  1.795428E+001	  1.567389E+001	  1.364924E+001	  1.154725E+001	  9.675812E+000	  7.741138E+000	  5.672032E+000	  3.641081E+000	  1.494197E+000	 -1.038053E+000	 -3.489131E+000
        19.2000	  7.357883E+001	  7.265776E+001	  7.153211E+001	  7.041342E+001	  6.919317E+001	  6.781621E+001	  6.626571E+001	  6.469859E+001	  6.295667E+001	  6.106104E+001	  5.923854E+001	  5.745235E+001	  5.549117E+001	  5.352935E+001	  5.148459E+001	  4.926981E+001	  4.725472E+001	  4.617075E+001	  4.773279E+001	  5.030861E+001	  5.208240E+001	  5.214770E+001	  3.786110E+001	  3.242997E+001	  3.024404E+001	  2.821840E+001	  2.608582E+001	  2.413961E+001	  2.210469E+001	  1.992466E+001	  1.778990E+001	  1.554218E+001	  1.290472E+001	  1.036644E+001	  5.627675E+001	  5.541411E+001	  5.435925E+001	  5.331175E+001	  5.217116E+001	  5.088756E+001	  4.944706E+001	  4.799165E+001	  4.638506E+001	  4.463262E+001	  4.293194E+001	  4.128462E+001	  3.958597E+001	  3.780077E+001	  3.618352E+001	  3.388651E+001	  3.166538E+001	  3.006061E+001	  3.051637E+001	  3.496455E+001	  3.883886E+001	  3.873076E+001	  2.410574E+001	  1.814557E+001	  1.588513E+001	  1.387053E+001	  1.177657E+001	  9.906461E+000	  7.968750E+000	  5.893359E+000	  3.854164E+000	  1.697037E+000	 -8.483534E-001	 -3.312324E+000
        19.3000	  7.356750E+001	  7.264610E+001	  7.152005E+001	  7.040097E+001	  6.918028E+001	  6.780284E+001	  6.625179E+001	  6.468420E+001	  6.294184E+001	  6.104748E+001	  5.922705E+001	  5.744888E+001	  5.550438E+001	  5.354626E+001	  5.150352E+001	  4.928608E+001	  4.727123E+001	  4.616339E+001	  4.770988E+001	  5.036692E+001	  5.206592E+001	  5.221495E+001	  3.792145E+001	  3.248246E+001	  3.029666E+001	  2.827191E+001	  2.613973E+001	  2.419381E+001	  2.215923E+001	  1.997958E+001	  1.784515E+001	  1.559773E+001	  1.296056E+001	  1.042254E+001	  5.673018E+001	  5.587618E+001	  5.483098E+001	  5.379231E+001	  5.266046E+001	  5.138534E+001	  4.995207E+001	  4.850304E+001	  4.689646E+001	  4.514437E+001	  4.345369E+001	  4.183990E+001	  4.015421E+001	  3.833478E+001	  3.663428E+001	  3.430134E+001	  3.203007E+001	  3.033679E+001	  3.092564E+001	  3.543953E+001	  3.906658E+001	  3.875408E+001	  2.417251E+001	  1.829431E+001	  1.605358E+001	  1.404495E+001	  1.195340E+001	  1.007815E+001	  8.130788E+000	  6.043126E+000	  3.991166E+000	  1.820393E+000	 -7.406620E-001	 -3.218836E+000
        19.4000	  7.356829E+001	  7.264666E+001	  7.152032E+001	  7.040094E+001	  6.917992E+001	  6.780212E+001	  6.625065E+001	  6.468271E+001	  6.294016E+001	  6.104749E+001	  5.922985E+001	  5.745867E+001	  5.552397E+001	  5.356621E+001	  5.153165E+001	  4.931156E+001	  4.730229E+001	  4.618471E+001	  4.773498E+001	  5.042553E+001	  5.206455E+001	  5.229209E+001	  3.798981E+001	  3.253944E+001	  3.035259E+001	  2.832828E+001	  2.619614E+001	  2.425033E+001	  2.221599E+001	  2.003666E+001	  1.790259E+001	  1.565557E+001	  1.301889E+001	  1.048138E+001	  5.713267E+001	  5.628292E+001	  5.524224E+001	  5.420740E+001	  5.307902E+001	  5.180677E+001	  5.037516E+001	  4.892707E+001	  4.731817E+001	  4.556793E+001	  4.388528E+001	  4.229278E+001	  4.060032E+001	  3.874751E+001	  3.698034E+001	  3.462999E+001	  3.234427E+001	  3.064644E+001	  3.142381E+001	  3.582255E+001	  3.914143E+001	  3.874307E+001	  2.420761E+001	  1.841095E+001	  1.618660E+001	  1.418081E+001	  1.208785E+001	  1.020405E+001	  8.244072E+000	  6.141815E+000	  4.075649E+000	  1.890504E+000	 -6.862405E-001	 -3.178030E+000
        19.5000	  7.356781E+001	  7.264609E+001	  7.151964E+001	  7.040015E+001	  6.917900E+001	  6.780105E+001	  6.624944E+001	  6.468144E+001	  6.293899E+001	  6.104779E+001	  5.923252E+001	  5.746554E+001	  5.553236E+001	  5.357421E+001	  5.155438E+001	  4.933075E+001	  4.732178E+001	  4.621168E+001	  4.778176E+001	  5.048032E+001	  5.207394E+001	  5.234272E+001	  3.803785E+001	  3.258358E+001	  3.039598E+001	  2.837150E+001	  2.623905E+001	  2.429309E+001	  2.225874E+001	  2.007952E+001	  1.794565E+001	  1.569894E+001	  1.306273E+001	  1.052575E+001	  5.742699E+001	  5.657787E+001	  5.553751E+001	  5.450252E+001	  5.337343E+001	  5.209966E+001	  5.066533E+001	  4.921408E+001	  4.760028E+001	  4.585184E+001	  4.417600E+001	  4.260172E+001	  4.089932E+001	  3.901793E+001	  3.721556E+001	  3.485246E+001	  3.256772E+001	  3.091321E+001	  3.191064E+001	  3.614697E+001	  3.897049E+001	  3.868311E+001	  2.420120E+001	  1.849170E+001	  1.628126E+001	  1.427572E+001	  1.217833E+001	  1.028354E+001	  8.308902E+000	  6.190494E+000	  4.109209E+000	  1.909319E+000	 -6.829212E-001	 -3.187657E+000
        19.6000	  7.356135E+001	  7.263965E+001	  7.151322E+001	  7.039376E+001	  6.917265E+001	  6.779475E+001	  6.624322E+001	  6.467533E+001	  6.293310E+001	  6.104270E+001	  5.922876E+001	  5.746459E+001	  5.553188E+001	  5.357350E+001	  5.156552E+001	  4.933819E+001	  4.732375E+001	  4.622304E+001	  4.780042E+001	  5.051555E+001	  5.211386E+001	  5.235745E+001	  3.805693E+001	  3.260790E+001	  3.042050E+001	  2.839562E+001	  2.626303E+001	  2.431711E+001	  2.228286E+001	  2.010377E+001	  1.797007E+001	  1.572355E+001	  1.308758E+001	  1.055081E+001	  5.759508E+001	  5.674342E+001	  5.569970E+001	  5.466109E+001	  5.352765E+001	  5.224848E+001	  5.080733E+001	  4.934911E+001	  4.772741E+001	  4.598086E+001	  4.431250E+001	  4.276179E+001	  4.105974E+001	  3.915414E+001	  3.734688E+001	  3.496906E+001	  3.269324E+001	  3.111082E+001	  3.231112E+001	  3.642819E+001	  3.867587E+001	  3.856836E+001	  2.415220E+001	  1.854273E+001	  1.634548E+001	  1.433808E+001	  1.223402E+001	  1.032606E+001	  8.334618E+000	  6.198034E+000	  4.100011E+000	  1.884067E+000	 -7.247338E-001	 -3.243045E+000
        19.7000	  7.356132E+001	  7.263969E+001	  7.151335E+001	  7.039398E+001	  6.917298E+001	  6.779520E+001	  6.624383E+001	  6.467609E+001	  6.293410E+001	  6.104395E+001	  5.923070E+001	  5.747051E+001	  5.554451E+001	  5.358401E+001	  5.157380E+001	  4.934368E+001	  4.732488E+001	  4.621571E+001	  4.777919E+001	  5.051689E+001	  5.215398E+001	  5.235827E+001	  3.806304E+001	  3.262029E+001	  3.043328E+001	  2.840828E+001	  2.627622E+001	  2.433104E+001	  2.229757E+001	  2.011916E+001	  1.798593E+001	  1.573971E+001	  1.310386E+001	  1.056702E+001	  5.765615E+001	  5.679900E+001	  5.574851E+001	  5.470296E+001	  5.356168E+001	  5.227335E+001	  5.082139E+001	  4.935262E+001	  4.772018E+001	  4.597826E+001	  4.432333E+001	  4.281454E+001	  4.113593E+001	  3.920380E+001	  3.741585E+001	  3.501678E+001	  3.275406E+001	  3.126442E+001	  3.266679E+001	  3.667723E+001	  3.840284E+001	  3.843758E+001	  2.409901E+001	  1.860100E+001	  1.641652E+001	  1.440583E+001	  1.229389E+001	  1.037137E+001	  8.361382E+000	  6.204674E+000	  4.088020E+000	  1.854122E+000	 -7.732868E-001	 -3.306922E+000
        19.8000	  7.358277E+001	  7.266126E+001	  7.153505E+001	  7.041580E+001	  6.919492E+001	  6.781727E+001	  6.626605E+001	  6.469842E+001	  6.295668E+001	  6.106664E+001	  5.925420E+001	  5.749909E+001	  5.558165E+001	  5.361445E+001	  5.159152E+001	  4.935930E+001	  4.734250E+001	  4.621053E+001	  4.778919E+001	  5.053929E+001	  5.214231E+001	  5.236830E+001	  3.807435E+001	  3.263181E+001	  3.044418E+001	  2.841930E+001	  2.628810E+001	  2.434410E+001	  2.231188E+001	  2.013458E+001	  1.800212E+001	  1.575638E+001	  1.312074E+001	  1.058384E+001	  5.764315E+001	  5.677830E+001	  5.571844E+001	  5.466348E+001	  5.351175E+001	  5.221153E+001	  5.074596E+001	  4.926457E+001	  4.762079E+001	  4.589263E+001	  4.426628E+001	  4.283295E+001	  4.120448E+001	  3.923360E+001	  3.749395E+001	  3.506532E+001	  3.282043E+001	  3.145207E+001	  3.316440E+001	  3.699164E+001	  3.813670E+001	  3.835566E+001	  2.410345E+001	  1.872152E+001	  1.654805E+001	  1.453282E+001	  1.241217E+001	  1.047420E+001	  8.444577E+000	  6.266389E+000	  4.129659E+000	  1.876241E+000	 -7.715629E-001	 -3.322107E+000
        19.9000	  7.362195E+001	  7.270063E+001	  7.157463E+001	  7.045557E+001	  6.923486E+001	  6.785740E+001	  6.630638E+001	  6.473884E+001	  6.299733E+001	  6.110711E+001	  5.929507E+001	  5.754244E+001	  5.562655E+001	  5.365036E+001	  5.161620E+001	  4.938308E+001	  4.736518E+001	  4.621827E+001	  4.780675E+001	  5.051310E+001	  5.210683E+001	  5.238585E+001	  3.808889E+001	  3.264007E+001	  3.045039E+001	  2.842528E+001	  2.629448E+001	  2.435127E+001	  2.231998E+001	  2.014358E+001	  1.801178E+001	  1.576652E+001	  1.313123E+001	  1.059451E+001	  5.756433E+001	  5.669066E+001	  5.562014E+001	  5.455459E+001	  5.339128E+001	  5.207825E+001	  5.059842E+001	  4.910495E+001	  4.745282E+001	  4.575650E+001	  4.418314E+001	  4.286763E+001	  4.131258E+001	  3.929189E+001	  3.764060E+001	  3.517669E+001	  3.296114E+001	  3.174242E+001	  3.376830E+001	  3.731043E+001	  3.784763E+001	  3.835793E+001	  2.420115E+001	  1.893826E+001	  1.677317E+001	  1.475154E+001	  1.262055E+001	  1.066565E+001	  8.614842E+000	  6.413539E+000	  4.255223E+000	  1.980848E+000	 -6.887927E-001	 -3.257365E+000
        20.0000	  7.365242E+001	  7.273136E+001	  7.160567E+001	  7.048689E+001	  6.926650E+001	  6.788935E+001	  6.633866E+001	  6.477135E+001	  6.303004E+001	  6.113882E+001	  5.932539E+001	  5.756930E+001	  5.564596E+001	  5.366498E+001	  5.162711E+001	  4.939407E+001	  4.737472E+001	  4.622409E+001	  4.782655E+001	  5.051116E+001	  5.208333E+001	  5.237362E+001	  3.807747E+001	  3.262729E+001	  3.043577E+001	  2.840973E+001	  2.627853E+001	  2.433529E+001	  2.230414E+001	  2.012792E+001	  1.799631E+001	  1.575125E+001	  1.311619E+001	  1.057970E+001	  5.739449E+001	  5.651147E+001	  5.542977E+001	  5.435327E+001	  5.317827E+001	  5.185291E+001	  5.035994E+001	  4.885758E+001	  4.720437E+001	  4.556938E+001	  4.408230E+001	  4.293116E+001	  4.147132E+001	  3.940332E+001	  3.788433E+001	  3.539639E+001	  3.322581E+001	  3.218034E+001	  3.450552E+001	  3.776473E+001	  3.763113E+001	  3.841973E+001	  2.438108E+001	  1.925601E+001	  1.709860E+001	  1.506782E+001	  1.292365E+001	  1.094877E+001	  8.873398E+000	  6.645522E+000	  4.462577E+000	  2.164477E+000	 -5.296910E-001	 -3.118378E+000
